y,x
-70935.50933869278,-76.84435838124983
-11426.111614437074,30.901743961572038
-27383.570637062814,-47.73000509111267
-89783.01634095398,86.54072117705198
-60268.24847910972,70.91142356411615
-773126.4170264135,-253.78380451706929
-2276538.8701544874,-435.51744633138753
-2075986.7244955418,415.97322607366766
-2334207.2941648173,441.08298323067356
-642766.5105220571,-231.39740583323743
-2766529.5677636005,480.1919546492362
-466768.3571157717,-197.1829045605482
-1519710.984576632,-355.8273407656053
-685269.7623836995,-238.92691272140422
-948276.3253448263,-281.0689797251885
-57195.185346524675,69.08103115042695
-256443.76674705488,-146.14479747542032
-12985.564960234206,32.93997689881428
-265842.06581774843,148.88276948302632
-2181362.491810298,426.3987658847235
-481300.1406531309,-200.22943323845033
-551427.7755195114,214.40696943137186
-1857841.8056485523,393.5137989371624
-946503.4787395769,280.8894159860132
-1162845.1136438937,-311.25229066804013
-1059510.6541447015,-297.0992475724132
-1055046.6792831821,-296.47262474221236
-525541.2637568403,209.31487019699875
-1371911.693176366,-338.0798245670933
-1870266.055529924,-394.743937212542
-442504.2239892177,-191.98833203634655
-1926498.333272666,400.71821473942316
-59333.29499057314,70.35958509427803
-2609884.1867915997,-466.3171193576536
-355561.11926128867,-172.09276241291008
-1527802.8144263956,356.8568423598782
-279667.5777728832,-152.62070552717609
-42679.64391765961,-59.59729204252005
-812151.9941110736,-260.1111754192257
-803042.3661961934,-258.64804241700347
-835316.3262833903,263.87847656954386
-203828.61666629903,130.37158057096838
-2025787.4951130366,-410.8303243421277
-2319673.219461233,439.7077559031999
-1025346.5017029917,-292.26931535652113
-3875.2442676612054,18.016800187252215
-2338332.475116584,-441.38919767771336
-2760411.895076763,479.66077908036937
-148947.8508007522,-111.36968510163592
-2826991.2598293377,-485.32703173544076
-1722985.7744916508,378.964239598238
-2557582.368374302,461.7039159723356
-1059769.9075899075,-297.13559923468625
-2557.397469491633,14.645942019067661
-8442.736796091833,-26.486239440904228
-2720432.6790426252,-476.0916042316501
-1301.9589342599513,10.465916310299235
-1995016.3059658536,407.78120023345923
-4372.7540383305495,-19.05190745235717
-2576895.1327349846,463.44368377926673
-439431.17218144255,-191.32037959964845
-175406.52141517212,-120.86068451274087
-968580.6583154809,-284.0625805075021
-1042541.380010696,-294.71012168584264
-34436.30978276127,-53.52941587489255
-387791.6526042072,179.80856977490953
-167211.62632774274,118.08602526442576
-39007.77701645542,57.057598540857725
-66180.03823079314,-74.2225345926023
-922222.8844343609,277.2637354833006
-19384.72356870501,40.23572137010751
-13527.99963549915,33.619958846824375
-121087.65716929609,-100.41133976031449
-1058553.2068786053,297.04829225381
-1211703.3803212475,317.8080117949937
-1728061.2664153702,-379.43860151257866
-284533.99318603904,-153.9431848662499
-1688207.7838335128,-375.037192226905
-77512.6912583194,-80.32971717715589
-264586.73871689045,-148.4476033020822
-167761.2063272428,-118.19652060820664
-493900.88034543686,-202.83409605089122
-39334.50288698871,57.29586863787722
-1272945.4421361557,325.7393105750275
-2741780.180748606,-477.95608451196415
-2227231.360139532,-430.7747463769159
-26973.055687635773,47.45393346982735
-461352.3965013846,-196.03536269822308
-1110316.4971063868,304.2234267405464
-468261.11924039596,-197.49802134431872
-308993.55263595644,-160.42524930806258
-1202391.5939641704,-316.5013286748698
-118235.74318644126,99.3046859721859
-2590.8982287409144,-14.65787715299615
-70237.11740354211,76.54827762114314
-97882.41292244502,-90.27464496260029
-2915326.709547108,-492.8518926998935
-50787.58961642441,-65.01575056980079
-1450334.479753342,347.69289282427656
-775584.1107485471,-254.18692659503427
-243901.09017915346,-142.52501685736206
-1514997.9712856116,-355.2750924979489
-426454.97061779606,188.55713717486515
-2336563.34881439,441.30551155312116
-1505717.454526385,354.26846258510534
-939.8153958119569,8.900919029522925
-2704065.154682884,-474.6571128693862
-259603.03219541814,-147.04250793775032
-494602.24730672204,-202.97809184221495
-862709.2746906461,268.16963604012017
-300579.4133154859,158.3086968584755
-4017.152564354169,-18.259456699781595
-513363.2169790776,-206.7926546737907
-11.313478289940075,-1.0124645563187755
-102982.00195553599,92.68076154065841
-697510.6534326618,241.13512611514057
-2190200.964370619,427.26165149142025
-2572431.9367853194,-462.9588694758102
-1090956.876550789,-301.4765607237796
-654624.7936450329,233.60586456494013
-804332.9930913458,-258.8558378154287
-1197.5975096247855,10.040076302529258
-1496478.7157576494,-353.0967312019998
-509234.31250953046,206.04254315000912
-1683504.360146559,-374.5143350406762
-2060471.9621263319,414.41609305738734
-83553.49380626621,-83.4026833715472
-1066523.764664978,298.16437427466815
-2976795.559146533,498.10437857985755
-134145.3374489211,105.77220399397436
-478058.1492754455,-199.55379297373923
-1778.632069042695,-12.139784062399599
-1532610.1882051579,-357.33444345618545
-301794.8241475067,158.62835299858
-313991.47302803723,-161.71779824481092
-220503.6661491558,135.59783183523223
-2565231.152532255,462.3937306977457
-2026127.2072228987,410.94810655051583
-472971.2068126733,-198.48902526072078
-251993.96239421284,-144.8709458588212
-1469666.891846718,350.0022492899162
-117675.62533486728,-98.98595833775681
-1357083.3756040272,-336.2475685210113
-1835318.0397084954,-391.03804180525816
-860323.8399688238,267.7986866185497
-39197.05756529084,-57.11242213327847
-643287.919832447,-231.49125767775934
-2651142.637172205,470.07222046127004
-1780538.7384140785,385.2408315203187
-999592.4149579097,288.65825717375606
-326312.306969121,-164.86091260426082
-1156991.9140026423,310.55118541984643
-16051.919282020397,36.61800249936243
-2587671.4183271816,464.4116196819067
-41262.55969244891,-58.59889134410935
-46910.79808522798,-62.48354086235139
-1495358.375229773,-352.96451789472627
-162670.90657134337,116.47223517735915
-2032695.4678264468,411.6136013127441
-2271713.9180189217,435.13896793503955
-28527.77647127306,-48.71777455979941
-748747.8286016781,249.83322134026037
-1190705.9650179057,315.0427229944245
-1284560.621063651,-327.13853876261766
-342045.9677539729,-168.78960723998307
-440279.31624929945,-191.50496322682096
-113044.78769466867,97.10127400841054
-2708696.8813445433,475.14682188477525
-751995.8716703851,250.37442729135307
-2493338.11286693,455.86876598725553
-1620178.7992552347,-367.40229959310744
-602343.6287313421,224.08512405173803
-1577622.9013795177,362.6278543762064
-2670208.918992339,-471.67602254882803
-1344732.650878085,334.79713360129074
-93157.04473659601,-88.06767145456075
-261957.0859144187,-147.7078699224972
-1254193.3510031223,323.3314453271918
-2545926.1012284183,460.65069484401283
-534192.4580084236,211.03030752239238
-471675.47662722686,198.30023047089014
-21053.45486805307,-41.846553337476905
-14446.974512633966,-34.65823168328927
-2026078.2710169693,-410.8598109661822
-93425.98870818308,88.27809600168132
-20928.00571088016,-41.72158127556668
-743255.9867509743,248.91546460186976
-1984388.372288538,406.69368755613584
-1082483.86956199,300.38673077284375
-2325561.493728453,-440.1820941037119
-998028.2917792051,-288.34902790878516
-397780.2960218814,182.10903443091274
-111338.80998180462,96.36613172060902
-2048532.8330659738,413.21383153857846
-710231.251630852,243.32361428851982
-1233757.7860940746,-320.60349116976573
-1832207.8020750708,-390.7065283503208
-315114.20527372725,-162.00673816633906
-86.5297859582343,-2.674804992360407
-1844714.610382974,392.12123248805995
-167128.08738101748,-117.9732011164333
-322218.0066118298,-163.82312196641215
-1898538.7248586456,397.80004660059706
-711967.1457388251,243.62073777297746
-2475239.482383327,454.2113764317005
-2146888.230787178,423.0162769784157
-172862.61516025744,120.0641076216782
-1955592.6184008121,403.7324145618578
-2390552.0056850244,446.3743178845632
-1189353.1655064595,-314.7803976728309
-2718798.5624005185,-475.9485803652317
-1875562.551534247,-395.3025475281263
-449558.7148962402,-193.51296294505596
-75496.64051867639,79.36099036945348
-673457.944140558,236.94178010653877
-1263054.7942220273,324.47152748090605
-1451842.6693231352,347.8736052706986
-276407.40045367175,151.81161903070927
-1246256.4304789207,-322.22355165930753
-610787.2165292642,225.64996242183122
-84775.32369358696,-84.01057132005616
-1216241.2375149666,318.4024759104527
-1456377.6355311016,348.4164237368409
-712674.3444682222,-243.65834791778707
-673013.2504955861,-236.78021987272524
-1420100.336822251,344.050188563967
-3478.608492272404,-16.989259432652716
-994773.973805962,-287.87846037080635
-1449847.1576571667,347.63448142872176
-191776.2208062846,126.45970389488355
-779474.3449220484,254.90705037529915
-255629.83156344463,145.9959552860771
-271442.22539021075,-150.35897778661354
-2332023.3300145036,-440.7932751244604
-1644314.1476274135,370.212366981709
-194749.55597514653,-127.35259563495083
-793820.5411065848,257.24174474142126
-1663598.922470447,-372.29341352586863
-545940.7956564375,213.33778643325059
-2651174.26341668,470.0750240157323
-97354.88744449947,90.11428009505232
-4463.280215327076,-19.248445326831472
-132123.83321514993,104.9725383745373
-2968737.314304692,497.4297893584288
-2366501.896033557,-444.0401498254157
-2794406.1594061204,482.6049768688491
-2261222.5966147245,434.13311416055376
-2784010.6626453763,-481.62321367708347
-1338552.6503830594,334.0270295216368
-408348.1268646485,184.51166144856018
-1733523.2375670543,380.12118229468933
-851.4694540855643,8.475182577497776
-1063527.965009899,297.74537645253645
-945471.3250253374,-280.6529102104482
-2721322.175249249,476.25277147231395
-852539.1342395643,-266.5011934066709
-71052.84997802893,76.99125558226899
-1799555.2046412225,-387.209030069801
-1066197.6254909164,-298.03545511060224
-93389.78024355862,88.2609961230902
-191371.99261056754,-126.24306896538985
-2319188.392795142,-439.57847368449256
-526251.5803377779,209.456247735558
-1773655.0276589335,384.4955053014529
-12282.829950871845,-31.954232529174533
-33361.27578281736,-52.68664373687801
-66929.25894578092,74.7250426499437
-2472196.6538921143,453.9321338799808
-426067.4419633766,-188.38813078159387
-2603474.490285126,-465.74409516653736
-337540.7413148407,-167.67405565043703
-1460883.786804176,348.95495671133153
-2905528.2448486774,492.1062174526053
-121998.87035774953,-100.78859135437699
-66047.32719631425,74.23137171934877
-91676.94315906639,87.44826633759146
-751681.9467041267,-250.23883722471052
-61102.341795457345,71.4001295079155
-1702025.6931095195,376.65239783158063
-545.964658402577,6.7992888553258695
-385056.2716335726,-179.0901033768095
-283911.63989869953,-153.77469048584624
-795944.9176203985,-257.50233256028287
-2274938.489183936,-435.3643229967421
-2775835.2473495035,480.9988085707762
-9.172913221302586,-0.9241553733004935
-1987291.3912941585,-406.9076966992903
-1601661.9156692768,-365.29652557245697
-473731.7350025855,-198.64857714597395
-148659.7766933383,111.3452296250133
-1624765.3519622227,-367.9220286434771
-57986.087056186094,69.55671772848075
-2497880.4620309398,456.2837883214113
-83950.21049270217,83.68387656794573
-1739909.0361595026,-380.73725617798914
-8737.639203713094,27.02879328450433
-367177.20576847554,174.96527537482268
-1132365.833030757,-307.14555282986043
-1085.0763104336559,-9.476286298506523
-2346700.5978360306,-442.1783595146228
-1988920.9456004954,-407.0745090573549
-2162264.394182605,-424.44492666461264
-14533.996849663583,34.845902140476596
-885007.3687063085,-271.5292862381623
-1368089.4255268243,337.6918118317667
-2132286.3166098003,421.5754076494352
-1102404.9406386872,-303.0544349072979
-1899735.4774857066,397.9253911305524
-967572.8444423383,283.9980696108029
-579703.6606368073,-219.7509783175966
-13619.109515713551,33.73282568136824
-3221.574178901601,16.431691611316523
-332465.5140318563,-166.4084096488234
-2268326.5202002604,434.8144560859979
-103978.38468137222,-93.0444966063576
-230912.2434753048,138.7602860335461
-1277083.625089396,-326.1849475555548
-584816.4447540827,-220.71809445905268
-1839736.7311209086,-391.50853785741924
-1531027.6607588702,357.23322143714313
-659232.76266,-234.34312797193138
-865749.6393227235,268.64168840842194
-562901.4320469482,-216.54231490481703
-2760674.6866521873,-479.6002750882846
-268437.0025242503,-149.52410018234184
-290503.97886099806,155.6335472641482
-875999.5390898196,270.22702895262785
-1148044.3423642411,309.3481979046354
-1755985.7259564751,382.57573342737237
-114983.3462409058,97.92993931897809
-48785.14762965766,-63.72037040803724
-2646413.800920194,469.6528375440149
-170416.5973878355,119.21192939370246
-1582545.3461940615,-363.10974425208894
-129820.90881490767,104.05405761450879
-860826.1328814151,-267.79350554980874
-879274.7264181895,270.7316411226118
-428207.20116399735,-188.8606939144306
-2269147.4981962075,434.89312780306636
-2853237.8361148224,-487.5749738194974
-396816.07906126394,-181.80490325208774
-2463566.224335207,-453.0558435494512
-2180728.6665898766,-426.25348611514426
-549801.8358555632,-214.00736523352214
-101131.75432121262,91.8447962223205
-188717.23203486085,-125.36409239440218
-2830734.470105699,-485.64826279270835
-2973751.6841343474,-497.7663372337394
-2666845.937218309,-471.37887789798936
-10568.735226592391,29.721564549360664
-2828978.1784827993,485.5809029215867
-2523169.1396808885,458.58748049139797
-250568.85860327602,-144.46060535601623
-1896180.3814826715,397.55292461164663
-2830009.424478033,-485.586058148629
-346393.3827901332,-169.85913861479418
-2792851.845075313,-482.3874184422785
-187321.82497789562,124.98293480601717
-627263.8983330375,-228.5893896894874
-2326335.11772283,440.33864395928174
-369237.2233640816,-175.3719502974996
-1219611.7283114798,318.84329636043265
-487536.9243309221,-201.5228278018647
-689192.750513333,-239.6099505033875
-1143783.2292374703,308.77364995621883
-1769746.413281996,-383.9883271831334
-2100378.904968192,-418.32628599796294
-51394.29258447458,65.48649929805674
-2927662.585316836,493.97693622383656
-1574.1272612084474,-11.418947389532434
-102417.40012132232,92.4264692384171
-359966.23232671974,-173.15577681909735
-495095.7675395938,-203.07935398623687
-232633.46546439445,-139.19299325969882
-1260355.0870894585,324.12461745792007
-329952.4531525782,165.86146694845638
-834828.4314014252,263.80141407497865
-359133.1705667184,-172.95524838291152
-97176.35367393694,90.03165430754734
-1253106.8684251884,-323.1080521503911
-680528.0751022185,238.18204822334985
-1076943.1168323234,299.6170797746264
-223184.57936386883,-136.3360564033672
-38111.871466804456,56.399076930784986
-355296.47058459284,-172.0286899266772
-3536.1623330385382,-17.129489299011823
-1830027.7247801153,-390.4739908953839
-101958.80510539231,92.21940527471565
-186979.68681321616,-124.78544966045911
-36.10985163975431,-1.7409036912969782
-1970003.6506257087,405.2171092693169
-37785.031267284416,-56.073580890345966
-457454.2232978919,195.2885710662041
-44048.04484433886,-60.54578093159978
-400048.59267517144,182.6274030364848
-2129322.422197008,421.2823384753867
-2968429.197950957,497.403977494522
-17680.715787384168,38.42866166575186
-1849600.8156601666,-392.5568174208189
-303195.3029681332,158.9958853905565
-23179.738299551536,-43.91073100483402
-746259.6551316779,249.4178343272598
-18033.93126211278,38.81015913095837
-1816502.805824143,389.11158611747226
-7161.9494359426235,-24.39186607912478
-634568.4541748608,230.00008229294792
-274226.46638171264,-151.12834998540347
-175239.6010274933,120.88647825740986
-2466525.601091649,453.4112383118627
-2212738.043581188,429.45406211872717
-26880.280709570223,-47.28899776181947
-30063.846002298345,-50.01319226799927
-357948.57399304083,-172.66970017272575
-48507.69833177671,-63.53880672802035
-135303.3896709521,-106.144259309223
-615044.8840474116,-226.35159458477182
-1694640.7652748288,-375.75113818153716
-2722484.434440089,476.3544538903409
-2697388.780967866,474.15406559414316
-255404.9083859565,145.93173064730297
-691711.0608388231,-240.04739348812888
-847159.4553594595,265.7422306155088
-2248989.302449631,-432.87396438274885
-528704.5107600355,-209.86040009967257
-28095.431703697468,48.430243604678594
-963445.5128547583,283.39179367212193
-301185.79244856915,-158.38492340002176
-362140.132793547,-173.67797183813803
-30035.580226572405,50.07299107107167
-237623.9408684229,-140.67849349223292
-63160.06589364364,-72.50836591256848
-22978.19258179874,43.8025828430259
-716244.2391914945,244.35128239106325
-172928.74779770145,120.08706385422886
-1131874.607884489,-307.0789161557027
-282827.0214793111,153.56393495171721
-864706.1429199382,268.4797668799299
-2343668.9329164256,441.9759522934778
-648709.9637101879,232.54829462658836
-1700061.7075136893,-376.3517144683526
-1024334.780777098,292.20840011557016
-2493778.080198942,-455.8256478222713
-16565.954012873517,-37.11562831718862
-125024.84217761773,-102.0313721384585
-1829669.857937104,-390.4358058771449
-1899417.8772797033,397.89213042085123
-1170782.939100386,312.3962941781059
-903613.5744047163,-274.3691560119784
-4233.680950613783,18.829299531459924
-583042.9510890711,-220.38310733465494
-466228.37853982253,197.15212626000312
-1216705.9953910448,-318.37996369999803
-49582.230921081275,64.32246457346423
-1308206.7653828347,-330.1361624668888
-1630720.317944325,368.67906063460305
-350020.2436075156,170.82961131363936
-630506.3809911797,229.26288474804198
-217361.64516481178,134.62858591656538
-14222.451846592248,34.470908937258855
-1213109.5645142903,317.99234226321573
-1539217.5904075454,-358.10397540753183
-3511.8855924992376,17.15381251358042
-1238284.046831552,321.27445708311905
-10313.575983047107,-29.27783312496865
-835397.8771155074,-263.8080219107569
-1676952.0227567898,373.8680572534963
-1292214.2196137388,328.1951166011793
-1738842.7230546374,380.7038905047183
-24461.373375096566,45.19270413022696
-1187480.3204663263,314.61576250892074
-10253.924633205681,-29.19293820857638
-748375.9125112745,249.77117589358465
-664212.4021282635,-235.22669481329604
-28050.06789786717,-48.30783240967719
-267673.1283829714,149.39447860769462
-217356.1629882959,-134.54355534948104
-589768.2355594828,221.73406925653444
-1589090.9866570376,-363.8599921518447
-1968246.6383540516,405.0363846556162
-848921.3552373153,266.01838495711036
-2310037.0330083836,-438.710261519193
-742431.980888775,248.7774705701438
-54144.63906439168,67.2147390851868
-2227705.34938307,430.90391942428175
-2501908.565815492,456.6515098450657
-851557.7072033358,-266.34773002494796
-2889409.8963925852,490.7394620922149
-27179.627696715666,47.635126065034456
-987593.7874762462,286.9208236168797
-1758333.6774824362,-382.74806002365017
-2300330.3798911516,-437.78748577414603
-169191.7684540981,118.7829081989131
-1872656.5818088595,-394.9961588051685
-1556130.9235212433,360.1496301482889
-1937590.6474103392,-401.7867241757086
-10695.361166118546,-29.815468158267947
-1021387.8354795631,-291.7044924501382
-2766912.514039753,-480.1418516254795
-2058402.0990269866,414.2079094424712
-331499.1635998262,166.2496649783102
-457334.7925362251,-195.1797489468102
-777167.9300845943,-254.4463734776473
-116977.74372859934,98.77521574444665
-1078904.251062517,299.8897215066487
-292431.13790802524,-156.0654436618293
-81056.24806737831,-82.14626274955583
-302892.6208151377,158.91652351120513
-1679813.2507814642,-374.10350030452355
-722067.3543158439,245.3423962397727
-2078566.9839335547,416.231627778866
-2595799.4725094475,465.1403563142493
-1749048.6995177693,381.8193856287942
-1184512.9339928066,314.22247379664555
-1058123.1658606054,-296.9046229063158
-454441.3201443827,-194.56120693701286
-1558509.9147813679,-360.3414553501093
-26674.266206407843,-47.10728793445287
-18184.44744343889,-38.888257852452966
-342621.35718720953,-168.93155064417988
-203800.17526838864,130.36248749668664
-1669052.047666443,-372.9031537044548
-1270838.2234111745,-325.38628801307857
-324059.4989465367,164.37403307183502
-1056176.726197987,296.7147115931368
-516131.2958331779,207.4328663888566
-2615937.5532609913,-466.85764207972716
-559818.6375969832,-215.94842925409472
-919970.9465757494,-276.8417274738215
-2177491.1745789307,-425.9369317210403
-176986.83033433597,121.48741970331719
-601140.3751320462,223.86123610549305
-2465257.812662488,453.2947079780131
-635359.970229966,230.14345411867293
-709587.3958690654,243.2133167245354
-28509.84684552071,-48.70245065263492
-2992629.8353311103,499.4272772059609
-769708.4544067514,253.30544142203985
-1955996.0813154834,403.7740555652225
-515982.5675611312,-207.31965012009255
-474995.2620140916,198.9967040594205
-313518.1058023869,161.6791537160617
